time_s,Kpv,P0,V0
10020,1.29,183.91,230.51
10035,1.11,220.21,230.42
10050,1.8,2184.55,230.3
10065,1.8,2183.6,230.41
10080,1.8,2209.59,230.29
10095,1.79,2221.42,230.36
10110,1.81,2244.16,230.41
10125,1.77,2254.59,230.35
10140,1.81,2263.49,230.29
10155,1.78,2259.51,230.33
10170,1.78,2261.3,230.35
10185,1.77,2211.29,230.32
10200,1.8,2146.59,230.32
10215,1.7,2145.79,230.35
10230,1.74,2142.2,230.3
10245,1.8,2145.38,230.32
10260,1.78,2149.74,230.36
10275,1.83,2147.71,230.42
10290,1.78,2142.61,230.42
10305,1.78,2151.47,230.42
10320,1.85,2149.64,230.43
10335,1.8,2175.66,230.42
10350,1.88,2228.78,230.42
10365,1.85,2251.73,230.42
10380,1.91,2253.98,230.43
10395,1.81,2264.75,230.37
10410,1.82,2267.15,230.35
10425,1.81,2251.41,230.37
10440,1.77,2195.17,230.33
10455,1.85,2215.72,230.31
10470,1.83,2252.04,230.31
10485,1.76,2203.24,230.34
10500,1.68,2605.06,230.4
10515,1.66,2400.7,230.42
10530,1.68,2397.64,230.31
10545,1.67,2391.68,230.38
10560,0.53,441.11,230.59
10575,0.11,436.45,230.43
10590,0.11,435.89,230.5
10605,0,435.98,230.51
10620,0,438.51,230.44
10635,0.16,408.87,230.55
10650,0.27,401.94,230.43
10665,0.16,402.85,230.42
10680,0,400.35,230.53
10695,0.15,407.18,230.45
10710,0.15,408.59,230.51
10725,0.17,404.86,230.48
10740,0.3,410.77,230.47
10755,NaN,325.51,230.51
10770,0,104.83,230.42
10785,0,99.65,230.42
10800,0,94.46,230.42
10815,0,113.34,230.46
10830,0,93.51,230.55
10845,0,92.08,230.49
10860,0,97.98,230.43
10875,0,94.35,230.49
10890,0,93.56,230.5
10905,0,96.03,230.43
10920,0,94.13,230.57
10935,0,93.8,230.44
10950,0,95.79,230.43
10965,0,95.38,230.51
10980,0,94.43,230.55
10995,0,92.83,230.55
11010,0,92.99,230.43
11025,0,71.68,230.42
11040,0,71.59,230.42
11055,0,71.4,230.5
11070,0,71.58,230.48
11085,0,71.51,230.44
11100,0,71.65,230.44
11115,0,71.66,230.44
11130,0,70.28,230.43
11145,0,69.41,230.46
11160,0,69.34,230.47
11175,0,69.37,230.48
11190,0,68.63,230.43
11205,0,69.64,230.47
11220,0,69.57,230.51
11235,0,70.94,230.5
11250,0,69.91,230.49
11265,0,69.51,230.44
11280,0,68.9,230.43
11295,0,67.11,230.44
11310,0,66.25,230.52
11325,0.12,249.9,230.64
11340,0,257.01,230.56
11355,0.18,282.27,230.58
11370,0.12,272.92,230.58
11385,NaN,276.61,230.61
11400,0.55,453.77,230.46
11415,0.67,453.01,230.58
11430,0.67,432.57,230.54
11445,NaN,2400.05,230.05
11460,1.77,3002.95,230.74
11475,1.81,2969.43,230.75
11490,1.79,2962.62,230.67
11505,1.82,2964.16,230.65
11520,1.8,2956.28,230.63
11535,1.79,2957,230.66
11550,1.8,2954.9,230.69
11565,1.81,2953.62,230.73
11580,1.81,2951.96,230.74
11595,1.79,2948.47,230.66
11610,1.81,2946.31,230.63
11625,1.79,2945.13,230.68
11640,1.8,2945.17,230.75
11655,1.82,2942.46,230.75
11670,1.8,2945.15,230.73
11685,1.76,2941.29,230.68
11700,0.48,405.15,230.53
11715,1.16,405.36,230.61
11730,1.8,2966.43,230.68
11745,1.8,2956.09,230.67
11760,1.8,2941.19,230.76
11775,1.74,2294.66,230.6
11790,1.74,2294.07,230.66
11805,1.77,2294.65,230.68
11820,1.72,2292.59,230.61
11835,1.75,2293.1,230.71
11850,1.72,2943.96,230.65
11865,NaN,2597.6,231.01
11880,1.74,2961.2,230.76
11895,1.78,2319.38,230.61
11910,1.74,2316.67,230.64
11925,1.73,2320.07,230.73
11940,1.75,2316.55,230.66
11955,1.75,2315.35,230.59
11970,1.75,2317.49,230.71
11985,1.78,2318.09,230.71
12000,1.76,2316.22,230.58
12015,1.73,2315.87,230.65
12030,1.75,2314.6,230.71
12045,1.74,2314.93,230.59
12060,1.76,2329.59,230.66
12075,1.76,2332.24,230.68
12090,1.76,2328.02,230.59
12105,1.75,2312.5,230.73
12120,1.77,2310.46,230.58
12135,1.73,2311.9,230.66
12150,1.75,2312.5,230.73
12165,1.75,2275.98,230.63
12180,1.76,2287.95,230.63
12195,1.76,2209.13,230.72
12210,1.8,2962.23,230.71
12225,1.82,2958.63,230.65
12240,1.82,2310.67,230.68
12255,1.74,2308.44,230.7
12270,1.76,2313.01,230.72
12285,1.75,2312.99,230.69
12300,NaN,400.29,230.67
12315,0.38,400.09,230.55
12330,1.82,2965.82,230.72
12345,1.75,2310.4,230.59
12360,0.58,400.93,230.46
12375,0.6,401.48,230.48
12390,NaN,3173.74,230.71
12405,1.8,2976.05,230.78
12420,1.76,2326.65,230.74
12435,1.75,2310.84,230.74
12450,1.74,2307.23,230.66
12465,1.75,2305.36,230.6
12480,1.78,2306.8,230.64
12495,1.89,2307.93,230.73
12510,1.77,2287.06,230.7
12525,1.67,2286.78,230.6
12540,1.77,2302.43,230.71
12555,1.7,2407.34,230.69
12570,1.68,2413.17,230.61
12585,1.7,2405.72,230.68
12600,1.77,2405.53,230.71
12615,1.7,2398.32,230.59
12630,1.71,2394.19,230.62
12645,1.72,2397.27,230.66
12660,1.71,2392.39,230.72
12675,1.71,2394.71,230.74
12690,1.71,2395.77,230.71
12705,1.7,2395.01,230.67
12720,1.71,2389.67,230.64
12735,1.72,2407.36,230.63
12750,1.72,2408.26,230.59
12765,1.7,2406.55,230.67
12780,1.71,2393.89,230.71
12795,1.73,2391.17,230.59
12810,1.71,2393.49,230.72
12825,1.72,2389.78,230.66
12840,1.72,2367.33,230.59
12855,1.73,2372.13,230.73
12870,1.71,2380.55,230.59
12885,1.71,2391.67,230.73
12900,1.72,2390.52,230.61
12915,0.56,482.58,230.56
12930,0.58,484.89,230.51
12945,0.58,481.48,230.57
12960,0.56,486.7,230.54
12975,0.58,483.16,230.52
12990,0.59,484.85,230.57
13005,0.54,482.74,230.55
13020,0.55,484.88,230.57
13035,0.57,482.94,230.48
13050,0.54,484.48,230.62
13065,0.58,484.7,230.47
13080,0.66,499.54,230.54
13095,0.61,500.05,230.58
13110,0.57,482.97,230.47
13125,0.61,482.74,230.61
13140,0.86,486.2,230.5
13155,1.72,2399.34,230.62
13170,1.72,2363.29,230.7
13185,1.72,2372.11,230.74
13200,1.72,2361.72,230.71
13215,1.71,2391.97,230.6
13230,1.7,2389.9,230.65
13245,1.74,2390.11,230.72
13260,1.71,2392.23,230.74
13275,1.73,2393.21,230.68
13290,1.71,2388.86,230.6
13305,1.23,2388.73,230.66
13320,0.58,479.16,230.61
13335,0.65,480.71,230.61
13350,0.51,480.46,230.58
13365,0.52,480.4,230.56
13380,0.56,479.86,230.59
13395,0.65,481.6,230.59
13410,0.69,499.44,230.48
13425,0.62,498.98,230.48
13440,0.62,482.7,230.57
13455,1.72,2401.14,230.69
13470,1.71,2394.33,230.65
13485,1.71,2390.52,230.6
13500,1.71,2230.98,230.63
13515,1.73,2363.15,230.61
13530,1.7,2367.51,230.63
13545,1.71,2386.05,230.73
13560,1.72,2385.67,230.68
13575,1.73,2385.43,230.62
13590,1.27,2380.6,230.74
13605,0.6,482.55,230.49
13620,0.68,482.64,230.61
13635,1.83,3892.37,230.42
13650,1.83,4084.43,230.48
13665,1.82,3811.7,230.47
13680,1.82,3789.13,230.48
13695,1.82,3819.46,230.48
13710,1.83,4035.45,230.47
13725,1.82,3793.97,230.51
13740,1.81,3799.5,230.45
13755,1.84,3841.89,230.53
13770,1.83,4056.19,230.46
13785,1.82,3801.16,230.47
13800,1.81,3800.33,230.54
13815,1.83,3835.18,230.44
13830,1.83,4038.02,230.46
13845,1.82,3801.82,230.53
13860,1.82,3801.94,230.45
13875,1.83,3845.88,230.54
13890,1.83,4042.46,230.43
13905,1.83,3796.32,230.55
13920,1.82,3802.26,230.44
13935,1.83,3848.11,230.55
13950,1.83,4040.26,230.43
13965,1.82,3803.61,230.5
13980,1.82,3814.57,230.48
13995,1.38,5746.64,230.48
14010,1.4,5876.07,230.4
14025,1.5,5688.4,230.39
14040,1.5,5686.92,230.41
14055,1.4,5562.88,230.38
14070,1.4,5688.9,230.44
14085,1.51,5520.12,230.47
14100,1.51,5527.75,230.47
14115,1.39,5572.17,230.43
14130,1.4,5689.84,230.45
14145,1.51,5525.2,230.46
14160,1.51,5520.89,230.45
14175,1.4,5565.34,230.39
14190,1.4,5690.85,230.38
14205,1.5,5521.13,230.46
14220,1.51,5521.34,230.43
14235,1.4,5570.54,230.38
14250,1.4,5687.52,230.47
14265,1.51,5516.33,230.37
14280,1.52,5516.59,230.46
14295,1.4,5566.45,230.48
14310,1.4,5682.54,230.41
14325,1.54,5726.42,230.38
14340,1.54,5720.43,230.44
14355,1.22,2584.66,230.49
14370,1.42,3587.25,230.46
14385,1.38,2718.94,230.47
14400,1.12,2470.85,230.55
14415,1.13,2458.49,230.43
14430,1.18,2457.82,230.53
14445,1.2,2697.5,230.55
14460,1.14,2454.77,230.52
14475,1.13,2456.33,230.48
14490,1.2,2450.8,230.46
14505,1.22,2695.41,230.46
14520,1.14,2458.9,230.53
14535,1.13,2459.12,230.55
14550,1.47,5019.46,230.48
14565,1.43,3711.93,230.43
14580,1.42,3699.29,230.51
14595,1.13,2450.73,230.43
14610,1.59,5004.48,230.46
14625,1.41,3699.79,230.42
14640,1.54,4679.88,230.44
14655,1.57,4668.4,230.45
14670,NaN,4979.77,230.38
14685,1.44,5207.44,230.49
14700,1.54,4663.77,230.43
14715,1.53,4665.36,230.42
14730,NaN,4600.89,230.75
14745,1.59,5195.06,230.46
14760,1.54,4659.6,230.46
14775,1.54,4674.03,230.38
14790,NaN,4525.99,232.61
14805,1.51,5193.95,230.45
14820,1.53,4660.66,230.4
14835,1.53,4666.6,230.4
14850,NaN,3496.38,230.81
14865,NaN,4211.71,231.12
14880,1.54,4665,230.43
14895,NaN,2934.15,230.5
14910,NaN,3406.3,232.16
14925,NaN,3676.56,230.46
14940,1.56,4759.26,230.47
14955,NaN,2447.64,230.51
14970,NaN,2449.78,230.43
14985,NaN,3691.33,230.42
15000,1.46,4901.98,230.46
15015,NaN,2449.58,230.55
15030,NaN,2448.66,230.48
15045,NaN,4223.23,230.45
15060,NaN,4901.47,230.46
15075,NaN,2859.97,230.42
15090,NaN,2450.98,230.42
15105,1.43,5207.4,230.42
15120,NaN,4580.72,230.43
15135,1.23,3682.78,230.4
15150,1.17,2449.45,230.44
15165,1.48,5202.4,230.38
15180,NaN,4525.18,233.58
15195,1.23,3682.98,230.44
15210,1.13,2449.05,230.45
15225,1.49,5204.59,230.46
15240,1.54,3672.04,230.5
15255,1.24,3685.4,230.5
15270,1.13,2443.3,230.42
15285,1.47,5153.55,230.42
15300,1.52,3675.55,230.48
15315,1.34,3677.17,230.4
15330,1.15,2443.41,230.54
15345,1.58,4965.93,230.45
15360,1.5,3673.12,230.44
15375,1.43,3712.89,230.55
15390,1.12,2472.17,230.42
15405,1.58,4987.51,230.45
15420,1.43,3694.27,230.43
15435,1.42,3703.32,230.39
15450,1.13,2466.75,230.52
15465,1.58,4991.03,230.47
15480,1.41,3698.74,230.48
15495,1.41,3706.87,230.53
15510,1.11,2470.99,230.51
15525,1.52,4987.42,230.46
15540,1.4,3694.75,230.45
15555,NaN,3751.93,230.4
15570,1.1,2468.02,230.44
15585,1.57,4990.6,230.37
15600,1.1,2455.81,230.51
15615,1.06,2455.16,230.53
15630,1.51,4691.55,230.49
15645,NaN,4996.29,230.43
15660,1.55,5211.66,230.37
15675,1.5,4671.42,230.39
15690,1.52,4663.83,230.41
15705,NaN,4700.98,233.8
15720,1.57,5212.14,230.46
15735,1.52,4671.03,230.51
15750,1.52,4670.79,230.47
15765,NaN,4014.23,230.49
15780,1.47,5214.67,230.46
15795,1.51,4670.52,230.4
15810,NaN,4173.33,232.32
15825,NaN,3541.48,233.42
15840,NaN,4246.63,233.36
15855,1.51,4666.37,230.47
15870,NaN,2954.8,232.48
15885,NaN,2448.35,230.54
15900,NaN,3679.57,230.5
15915,1.68,4834.82,230.39
15930,1.09,597.51,230.61
15945,1.09,596.98,230.58
15960,NaN,1828.77,230.56
15975,1.76,3051.72,230.58
15990,1.09,595.1,230.62
16005,1.09,594.93,230.58
16020,NaN,1828.61,230.6
16035,NaN,3050.42,230.45
16050,NaN,596.62,230.51
16065,1.37,595.25,230.46
16080,NaN,2397.71,231.07
16095,NaN,2570.42,230.82
16110,NaN,1080.68,230.93
16125,1.19,593.59,230.57
16140,NaN,2341.62,230.56
16155,NaN,2553.02,231.58
16170,NaN,1100.58,231.63
16185,0.49,396.75,230.54
16200,1.66,3159.98,230.42
16215,1.66,1626.57,230.45
16230,NaN,903.92,232.04
16245,0.45,394.27,230.57
16260,1.65,3078.37,230.53
16275,1.73,1626.45,230.44
16290,0.63,1627.66,230.43
16305,0.46,388.76,230.53
16320,1.71,2918.92,230.56
16335,1.7,1622.1,230.5
16350,1.07,1629.24,230.54
16365,0.44,391.96,230.47
16380,1.73,2917.48,230.52
16395,1.65,1619.41,230.55
16410,1.29,1628.16,230.51
16425,0.45,391.57,230.46
16440,1.74,2917.74,230.56
16455,1.66,1620.57,230.45
16470,1.67,1626.07,230.59
16485,0.5,390.79,230.51
16500,0.4,380.61,230.5
16515,0.4,382.39,230.56
16530,1.77,2614.45,230.48
16545,1.77,2602.02,230.53
16560,NaN,2925.02,230.46
16575,1.75,3145.73,230.5
16590,1.77,2598.7,230.49
16605,1.77,2602.43,230.44
16620,NaN,2819.24,230.52
16635,1.83,3139.17,230.51
16650,1.77,2603.82,230.47
16665,1.77,2606.29,230.43
16680,NaN,2590.24,234.52
16695,1.71,3141.75,230.51
16710,1.77,2599.83,230.52
16725,NaN,1675.12,230.46
16740,NaN,2101.92,230.5
16755,NaN,1825.09,230.54
16770,1.86,2771.94,230.54
16785,NaN,559.08,230.5
16800,NaN,1651.32,234.53
16815,1.73,1786.42,230.49
16830,NaN,2771.04,230.41
16845,1.12,554.17,230.51
16860,1.12,554.35,230.47
16875,1.73,1787.02,230.42
16890,1.73,1986.2,230.5
16905,1.11,555.28,230.62
16920,1.11,556.85,230.49
16935,1.73,1789.32,230.47
16950,1.72,3007.76,230.45
16965,1.11,554.21,230.62
16980,1.11,555.2,230.53
16995,NaN,1788.71,230.44
17010,NaN,3010.44,230.45
17025,NaN,552.71,230.48
17040,1.37,553.11,230.57
17055,NaN,2344.05,232.53
17070,NaN,2580.21,232.01
17085,1.1,520.28,230.57
17100,1.1,521.29,230.47
17115,1.1,517.43,230.49
17130,1.1,518.44,230.57
17145,1.1,520.95,230.45
17160,1.1,519.54,230.58
17175,1.09,521.96,230.45
17190,1.09,519.64,230.53
17205,1.08,521.42,230.53
17220,1.08,518.59,230.51
17235,1.09,518.49,230.55
17250,1.1,519.89,230.57
17265,1.09,521.34,230.45
17280,1.08,519.16,230.54
17295,1.08,521.26,230.49
17310,1.09,518.59,230.48
17325,1.09,519.48,230.57
17340,1.09,520.35,230.45
17355,1.09,518.86,230.5
17370,0.31,519.12,230.57
17385,0.33,275.27,230.59
17400,0.3,275.56,230.59
17415,0.34,275.55,230.53
17430,0.32,275.52,230.51
17445,0.35,274.89,230.45
17460,0.33,273.37,230.54
17475,0.34,274.46,230.59
17490,0.33,274.68,230.57
17505,0.29,273.35,230.59
17520,0.31,272.95,230.52
17535,0.34,275.05,230.45
17550,0.35,275.14,230.55
17565,0.34,273.66,230.58
17580,0.32,274.49,230.48
17595,0.33,275.4,230.5
17610,0.32,272.87,230.58
17625,0.33,275.19,230.47
17640,0.33,272.81,230.53
17655,0.34,275.86,230.48
17670,0.3,273.76,230.58
17685,0.32,275.44,230.51
17700,0.3,273.52,230.47
17715,0.32,273.3,230.59
17730,0.34,274.75,230.45
17745,0.35,270.38,230.57
17760,0.35,273.51,230.53
17775,0.31,272.88,230.45
17790,0.33,270.51,230.54
17805,0.33,272.47,230.56
17820,0.33,273.34,230.48
17835,0.35,271.55,230.47
17850,0.34,270.81,230.58
17865,0.33,272.79,230.56
17880,0.32,273.99,230.5
17895,0.34,272.65,230.46
17910,0.34,271.53,230.46
17925,0.34,271.04,230.51
17940,0.35,270.63,230.56
17955,0.34,272.27,230.58
17970,0.2,489.22,230.6
17985,0.32,377.84,230.48
18000,0.34,367.56,230.5
18015,0.34,372.74,230.51
18030,0.35,371.27,230.53
18045,0.35,374.79,230.45
18060,0.33,375.68,230.56
18075,0.3,376.33,230.48
18090,0.33,378.4,230.52
18105,0.32,376.6,230.55
18120,0.33,378.85,230.44
18135,0.33,380.22,230.55
18150,0.31,378.61,230.56
18165,0.3,380.06,230.47
18180,0.3,381.66,230.44
18195,0.32,381.77,230.46
18210,0.31,384.15,230.45
18225,0.27,381.39,230.45
18240,0.27,378.54,230.45
18255,0.28,376.59,230.45
18270,0.27,374.29,230.46
18285,0.28,370.89,230.45
18300,0.28,365.68,230.5
18315,0.28,363.35,230.58
18330,0.29,361.39,230.58
18345,0.3,360.1,230.5
18360,0.29,357.81,230.46
18375,0.29,354.58,230.57
18390,0.28,355.67,230.49
18405,0.3,351.51,230.51
18420,0.3,350.95,230.59
18435,0.3,350.03,230.47
18450,0.3,346.41,230.54
18465,0.31,348.19,230.5
18480,0.35,346.18,230.47
18495,0.31,353.09,230.59
18510,0.32,356.74,230.46
18525,0.31,357.05,230.55
18540,0.32,358.8,230.58
18555,0.32,360.18,230.53
18570,0.33,360.02,230.47
18585,0.32,360.96,230.45
18600,0.29,350.02,230.46
18615,0.26,335.27,230.47
18630,0.27,335.11,230.5
18645,0.26,334.27,230.55
18660,0.27,334.55,230.52
18675,0.27,335.57,230.49
18690,0.25,335.23,230.47
18705,0.27,335.11,230.49
18720,0.25,336.58,230.46
18735,0.28,337.58,230.48
18750,0.27,337.51,230.51
18765,0.28,336.58,230.56
18780,0.27,335.74,230.58
18795,0.26,334.66,230.58
18810,0.26,334.2,230.54
18825,0.27,334.89,230.47
18840,0.26,334.85,230.47
18855,0.27,333.37,230.51
18870,0.27,332.92,230.52
18885,0.26,334.43,230.47
18900,0.84,133.52,230.43
18915,0.82,134.2,230.5
18930,0.81,132.73,230.57
18945,0.84,131.28,230.57
18960,0.82,131.22,230.57
18975,0.82,130.88,230.57
18990,0.82,131.13,230.56
19005,0.81,131,230.5
19020,0.82,131.23,230.52
19035,0.81,131.06,230.56
19050,0.85,129.77,230.53
19065,0.82,130.04,230.51
19080,0.82,132.51,230.54
19095,0.82,131.87,230.44
19110,0.82,129.94,230.56
19125,0.82,132.22,230.49
19140,0.82,130.02,230.48
19155,0.87,130.65,230.58
19170,0.85,132.47,230.48
19185,0.83,130.28,230.5
19200,0.82,129.97,230.57
19215,0.82,131.38,230.55
19230,0.83,132.04,230.46
19245,0.85,129.88,230.47
19260,0.83,130.81,230.57
19275,0.82,131.49,230.44
19290,0.86,129.89,230.58
19305,0.86,131.65,230.46
19320,0.85,129.33,230.49
19335,0.85,129.54,230.56
19350,0.85,131.97,230.47
19365,0.83,129.65,230.49
19380,0.84,130.83,230.56
19395,0.77,130.63,230.45
19410,0.79,129.35,230.58
19425,0.77,131.74,230.46
19440,0.8,128.92,230.51
19455,0.8,129.74,230.58
